FACTOR,CRIME_TYPE,COUNT,COMMUNITY_AREA,CORRELATION
demo_hd01_vd37,OTHER OFFENSE,8,70,0.8198546803222581
demo_hd01_vd46,CRIMINAL DAMAGE,8,64,0.8198530403134041
demo_hd01_vd39,PROSTITUTION,8,56,0.8198385480243298
demo_hd01_vd59,INTIMIDATION,8,42,0.8198362985817147
traffic_bus,BATTERY,7,38,0.8198140119198719
demo_hd01_vd41,INTIMIDATION,8,43,0.8198090693436687
demo_hd01_vd31,OTHER OFFENSE,8,52,0.819808035609063
demo_hd01_vd14,BATTERY,8,36,-0.8198072061047902
demo_hd01_vd32,GAMBLING,8,59,0.8197951437395489
traffic_bus,BURGLARY,7,62,0.8197906655958893
demo_hd01_vd51,KIDNAPPING,8,41,0.8197896592661374
demo_hd01_vd28,NARCOTICS,8,14,-0.8197580765687252
demo_hd01_vd28,CRIMINAL DAMAGE,8,48,-0.8197160422736095
demo_hd01_vd16,TOTAL,8,47,0.8196975536216039
demo_hd01_vd21,CRIMINAL DAMAGE,8,18,0.8196313808974469
demo_hd01_vd28,TOTAL,8,31,-0.8196231234417283
demo_hd01_vd14,CRIMINAL TRESPASS,8,42,-0.8196225740563189
demo_hd01_vd38,TOTAL,8,31,0.8196153762099437
demo_hd01_vd59,OTHER OFFENSE,8,56,0.8196130990088046
demo_hd01_vd38,BATTERY,8,43,0.8196088051753249
demo_hd01_vd42,GAMBLING,8,5,0.8196083795332156
demo_hd01_vd28,TOTAL,8,43,-0.8195786137645416
demo_hd01_vd09,WEAPONS VIOLATION,608,0,0.8195734237131228
demo_hd01_vd36,CRIMINAL DAMAGE,8,53,0.8195501027435331
traffic_bus,CRIMINAL DAMAGE,7,57,0.8195233980141097
demo_hd01_vd38,CRIMINAL TRESPASS,8,75,0.8195177435452509
demo_hd01_vd51,LIQUOR LAW VIOLATION,8,63,0.8194997073030247
demo_hd01_vd08,DECEPTIVE PRACTICE,8,38,-0.8194789846092965
demo_hd01_vd51,CRIMINAL DAMAGE,8,12,0.8194665362653186
demo_hd01_vd50,OTHER OFFENSE,8,17,0.819444875685133
demo_hd01_vd46,OTHER OFFENSE,8,52,0.8194174648241158
demo_hd01_vd33,CRIMINAL DAMAGE,8,64,0.8194147628082126
demo_hd01_vd52,CRIMINAL DAMAGE,8,77,0.8193695499547333
demo_hd01_vd39,MOTOR VEHICLE THEFT,8,68,0.8193646832404702
demo_hd01_vd14,TOTAL,8,7,-0.8193628963171038
demo_hd01_vd38,BATTERY,8,24,0.8193626942181743
demo_hd01_vd50,CRIMINAL DAMAGE,8,67,0.819362244789658
traffic_bus,BATTERY,7,30,0.8193387438816708
demo_hd01_vd53,NARCOTICS,8,22,0.8193097435703921
demo_hd01_vd36,BATTERY,8,5,0.8192923085337313
demo_hd01_vd26,TOTAL,8,48,-0.8192916479968655
demo_hd01_vd42,TOTAL,8,12,0.8192850425537069
demo_hd01_vd28,ASSAULT,8,67,-0.8192719996355111
demo_hd01_vd39,OTHER OFFENSE,8,34,0.8192433572152613
demo_hd01_vd50,INTERFERENCE WITH PUBLIC OFFICER,8,69,-0.8192414775742347
demo_hd01_vd26,THEFT,8,1,-0.8192294444489183
demo_hd01_vd56,PROSTITUTION,8,16,0.8192285336616781
traffic_bus,BATTERY,7,4,0.8192248082065469
demo_hd01_vd53,THEFT,8,5,0.8192027300912373
demo_hd01_vd36,OTHER OFFENSE,8,21,0.8191920139686212
demo_hd01_vd14,TOTAL,8,45,-0.8191813416312279
demo_hd01_vd14,OTHER OFFENSE,8,63,-0.8191613525860114
demo_hd01_vd52,BATTERY,8,41,0.8191522266981363
demo_hd01_vd50,OTHER OFFENSE,8,16,0.8191493456140844
demo_hd01_vd56,CRIMINAL DAMAGE,8,61,0.819111233796149
traffic_bus,BATTERY,7,2,0.819109147585155
demo_hd01_vd47,CRIMINAL TRESPASS,8,33,0.8191091158225872
demo_hd01_vd38,TOTAL,8,63,0.8190944057947092
demo_hd01_vd52,TOTAL,8,68,0.8190865831798213
demo_hd01_vd14,PROSTITUTION,8,66,-0.8190351126942164
demo_hd01_vd49,INTIMIDATION,8,76,0.8190270843560365
demo_hd01_vd53,BATTERY,8,27,0.8190019386914681
demo_hd01_vd50,CRIMINAL TRESPASS,8,70,0.8189884321798931
demo_hd01_vd39,TOTAL,8,45,0.8189772332012403
demo_hd01_vd28,LIQUOR LAW VIOLATION,8,16,-0.8189755900862898
demo_hd01_vd56,PROSTITUTION,8,77,0.8189695619971635
demo_hd01_vd38,BATTERY,8,66,0.8189624328327214
demo_hd01_vd51,TOTAL,8,38,0.8189326372289478
demo_hd01_vd38,CRIMINAL TRESPASS,8,71,0.8189300254528333
demo_hd01_vd52,CRIMINAL DAMAGE,8,42,0.8189201916170904
demo_hd01_vd28,TOTAL,8,42,-0.8189192183029722
demo_hd01_vd37,BATTERY,8,30,0.8189067516238551
demo_hd01_vd28,BATTERY,8,46,-0.8188473416597949
demo_hd01_vd47,CRIMINAL DAMAGE,8,56,0.8188211591431636
demo_hd01_vd38,NARCOTICS,8,24,0.81880990596938
demo_hd01_vd33,PROSTITUTION,8,77,0.8187768558922096
demo_hd01_vd56,ASSAULT,8,68,0.818769734698752
demo_hd01_vd14,BURGLARY,8,75,-0.8187479155712912
traffic_bus,CRIMINAL DAMAGE,7,65,0.8187279946207197
demo_hd01_vd38,TOTAL,8,67,0.8187131255429251
demo_hd01_vd16,PROSTITUTION,8,75,0.8186703077228129
demo_hd01_vd50,OTHER OFFENSE,8,74,0.818631736821658
demo_hd01_vd51,TOTAL,8,75,0.8186211791453852
demo_hd01_vd36,BATTERY,8,22,0.818613895921063
demo_hd01_vd36,ASSAULT,8,42,0.818586770792943
demo_hd01_vd36,CRIMINAL DAMAGE,8,23,0.8185654890657443
demo_hd01_vd50,KIDNAPPING,8,9,0.8185620426411857
demo_hd01_vd57,INTIMIDATION,8,43,0.8184926147223556
demo_hd01_vd48,CRIMINAL TRESPASS,8,35,0.8184715344387005
demo_hd01_vd17,ROBBERY,608,0,0.81843395358373
demo_hd01_vd39,TOTAL,8,11,0.818427781133563
demo_hd01_vd50,TOTAL,8,13,0.8183891199612814
traffic_bus,TOTAL,7,34,0.8183640525072996
demo_hd01_vd31,CRIMINAL DAMAGE,8,64,0.8183638268545623
demo_hd01_vd52,TOTAL,8,70,0.8183603577090133
demo_hd01_vd04,GAMBLING,8,12,0.8183463757598117
demo_hd01_vd52,GAMBLING,8,25,0.8183406775829748
demo_hd01_vd52,BATTERY,8,61,0.8183322527210518
demo_hd01_vd26,THEFT,8,27,-0.8182958070697882
demo_hd01_vd20,TOTAL,8,57,0.8182625697221437
demo_hd01_vd39,GAMBLING,8,38,0.8182616759420583
demo_hd01_vd34,INTIMIDATION,8,43,0.8181877891094804
demo_hd01_vd37,MOTOR VEHICLE THEFT,8,68,0.8181481432640131
demo_hd01_vd27,THEFT,8,12,0.818129717895385
demo_hd01_vd28,BURGLARY,8,23,-0.8181030043052815
demo_hd01_vd16,HOMICIDE,8,38,0.8180688438425912
demo_hd01_vd56,CRIMINAL DAMAGE,8,63,0.8180568472332508
demo_hd01_vd42,SEX OFFENSE,8,61,0.8180474793400518
demo_hd01_vd51,BATTERY,8,22,0.8180415975544539
demo_hd01_vd38,OTHER OFFENSE,8,36,0.8180184384506334
demo_hd01_vd38,TOTAL,8,24,0.8179976675564948
demo_hd01_vd35,CRIMINAL DAMAGE,8,74,0.8179856526558787
demo_hd01_vd53,CRIMINAL DAMAGE,8,12,0.8179751494452107
demo_hd01_vd50,GAMBLING,8,1,0.8179720484688041
demo_hd01_vd51,TOTAL,8,55,0.8179628479067295
demo_hd01_vd35,TOTAL,8,59,0.8179582118824525
demo_hd01_vd48,OTHER NARCOTIC VIOLATION,8,17,0.817956285737772
demo_hd01_vd39,TOTAL,8,20,0.8179464175094343
demo_hd01_vd33,OTHER OFFENSE,8,74,0.8179431089212984
demo_hd01_vd39,OTHER OFFENSE,8,18,0.8179396734948173
demo_hd01_vd38,TOTAL,8,43,0.8179393242484281
demo_hd01_vd52,BATTERY,8,49,0.8179166235040662
demo_hd01_vd56,CRIMINAL DAMAGE,8,17,0.8178902668209127
demo_hd01_vd39,OTHER OFFENSE,8,17,0.8178821679838953
demo_hd01_vd24,CRIMINAL DAMAGE,8,9,0.8178800257857985
demo_hd01_vd47,TOTAL,8,33,0.8178780748543591
demo_hd01_vd56,BATTERY,8,72,0.817876000805301
demo_hd01_vd52,SEX OFFENSE,8,20,-0.8178754502861878
demo_hd01_vd31,GAMBLING,8,59,0.8178557682600075
demo_hd01_vd26,TOTAL,8,66,-0.817853297475595
traffic_bus,MOTOR VEHICLE THEFT,7,43,0.8178477026980104
demo_hd01_vd08,NARCOTICS,8,25,0.8178466679009644
traffic_bus,BURGLARY,7,25,0.8178162816703177
demo_hd01_vd30,TOTAL,8,18,0.817813059832082
demo_hd01_vd37,OTHER OFFENSE,8,5,0.81779821434088
demo_hd01_vd49,ASSAULT,8,49,0.8177758740762984
demo_hd01_vd07,KIDNAPPING,8,11,-0.8177451523823297
demo_hd01_vd53,NARCOTICS,8,57,0.8177362433726522
demo_hd01_vd43,TOTAL,8,47,0.8177129151758558
demo_hd01_vd37,BATTERY,8,69,0.8176761134183695
demo_hd01_vd21,THEFT,8,65,0.8176676034394185
demo_hd01_vd53,TOTAL,8,10,0.8176170328980398
demo_hd01_vd49,ROBBERY,8,15,0.8176035318866389
demo_hd01_vd42,CRIMINAL TRESPASS,8,56,0.8176031296380869
demo_hd01_vd39,THEFT,8,64,0.8175993569041282
demo_hd01_vd36,TOTAL,8,72,0.8175504886526412
demo_hd01_vd51,TOTAL,8,20,0.8175488524469434
demo_hd01_vd38,LIQUOR LAW VIOLATION,8,77,0.8175392937025759
demo_hd01_vd55,PROSTITUTION,8,69,0.8175208221789989
demo_hd01_vd32,CRIMINAL TRESPASS,8,33,0.8175188593406213
demo_hd01_vd36,SEX OFFENSE,8,45,0.8175102614475601
demo_hd01_vd38,ASSAULT,8,53,0.8174544553572097
demo_hd01_vd51,OTHER OFFENSE,8,1,0.8174428074908501
demo_hd01_vd39,TOTAL,8,21,0.8174230063657898
demo_hd01_vd38,GAMBLING,8,27,0.8174118164471079
traffic_bus,ASSAULT,7,46,0.8174000802620124
demo_hd01_vd01,GAMBLING,8,59,0.8173260627980447
demo_hd01_vd39,CRIMINAL DAMAGE,8,60,0.8173227530134302
demo_hd01_vd48,NARCOTICS,8,57,0.8173092291469082
traffic_bus,BURGLARY,7,61,0.8172851530082187
demo_hd01_vd59,BATTERY,8,11,0.8172683870686972
demo_hd01_vd52,CRIMINAL TRESPASS,8,60,0.8172327348288431
demo_hd01_vd36,ROBBERY,8,44,0.8172202056121922
demo_hd01_vd52,BATTERY,8,22,0.8171832200586956
demo_hd01_vd53,PROSTITUTION,8,16,0.8171829111790451
demo_hd01_vd38,OTHER OFFENSE,8,16,0.8171813858232103
demo_hd01_vd48,THEFT,8,18,0.817167476321637
demo_hd01_vd14,TOTAL,8,15,-0.8171364837740872
demo_hd01_vd50,PROSTITUTION,8,21,0.8171278818858982
demo_hd01_vd41,OTHER OFFENSE,8,52,0.8171136766735522
demo_hd01_vd36,OTHER OFFENSE,8,52,0.817100964979498
demo_hd01_vd36,MOTOR VEHICLE THEFT,8,68,0.8170910835757449
demo_hd01_vd50,CRIMINAL DAMAGE,8,69,0.8170657878565374
demo_hd01_vd28,ASSAULT,608,0,0.8169838409310382
demo_hd01_vd53,PROSTITUTION,8,24,0.8169740005324897
demo_hd01_vd37,OTHER OFFENSE,8,16,0.8169532465404955
demo_hd01_vd42,OTHER OFFENSE,8,18,0.8169398341030607
demo_hd01_vd59,TOTAL,8,12,0.8169347302512572
demo_hd01_vd31,CRIMINAL TRESPASS,8,33,0.8169320591969348
demo_hd01_vd55,ROBBERY,8,42,0.8169317960842267
demo_hd01_vd52,CRIMINAL DAMAGE,8,20,0.8169003530862224
demo_hd01_vd08,BATTERY,8,5,0.8168836800361875
demo_hd01_vd36,ASSAULT,8,5,0.816882809413839
demo_hd01_vd53,BATTERY,8,8,0.8168721416659097
demo_hd01_vd36,THEFT,8,2,0.8168301714882353
demo_hd01_vd49,OTHER OFFENSE,8,18,0.8168296069923912
demo_hd01_vd21,WEAPONS VIOLATION,8,35,-0.8168292795561425
demo_hd01_vd51,CRIMINAL TRESPASS,8,61,0.816803117620385
demo_hd01_vd32,CRIMINAL DAMAGE,8,64,0.8167864507231053
demo_hd01_vd33,CRIMINAL TRESPASS,8,33,0.8167537721744673
demo_hd01_vd33,CRIMINAL TRESPASS,8,75,0.816726385083333
demo_hd01_vd38,CRIMINAL TRESPASS,8,49,0.8167042480008031
demo_hd01_vd48,PROSTITUTION,8,21,0.8167023541542815
demo_hd01_vd41,THEFT,8,18,0.8166843743391682
demo_hd01_vd39,TOTAL,8,35,0.816658286541647
demo_hd01_vd03,CRIMINAL DAMAGE,608,0,0.8166541979840584
demo_hd01_vd36,TOTAL,8,35,0.8166420622178402
demo_hd01_vd53,PROSTITUTION,8,21,0.8166312104129296
demo_hd01_vd20,OFFENSE INVOLVING CHILDREN,8,60,0.8166218514559509
demo_hd01_vd51,TOTAL,8,23,0.8166131653283271
demo_hd01_vd37,BURGLARY,8,52,0.8165792198904286
demo_hd01_vd27,BURGLARY,8,18,0.8165549372828352
demo_hd01_vd17,THEFT,8,12,0.816510604801418
demo_hd01_vd53,NARCOTICS,8,8,0.8165062642140586
demo_hd01_vd01,TOTAL,8,12,0.8164981602760786
demo_hd01_vd01,THEFT,8,18,0.816483335666105
demo_hd01_vd14,THEFT,8,2,-0.8164764017007355
demo_hd01_vd53,GAMBLING,8,33,0.816463222660531
demo_hd01_vd51,OTHER OFFENSE,8,64,0.8164554314631378
traffic_bus,OTHER OFFENSE,7,4,0.8164488615328412
demo_hd01_vd01,CRIMINAL DAMAGE,8,55,0.8164161851459173
demo_hd01_vd45,OTHER OFFENSE,8,74,0.8164056225640123
demo_hd01_vd28,PUBLIC PEACE VIOLATION,8,7,-0.816401084470183
demo_hd01_vd14,CRIMINAL DAMAGE,8,45,-0.8164007257937507
demo_hd01_vd28,PROSTITUTION,8,70,-0.8163676790073812
traffic_bus,CRIMINAL TRESPASS,7,49,0.8163380266018343
demo_hd01_vd39,OTHER OFFENSE,8,52,0.8163158246322297
demo_hd01_vd09,BATTERY,608,0,0.8163108490967825
demo_hd01_vd39,CRIMINAL DAMAGE,8,9,0.8163040288586914
demo_hd01_vd37,OTHER OFFENSE,8,15,0.8162362098575816
demo_hd01_vd01,OTHER OFFENSE,8,74,0.8162157967595219
demo_hd01_vd38,BATTERY,8,50,0.816213236570383
demo_hd01_vd46,CRIMINAL DAMAGE,8,55,0.8162123947797892
demo_hd01_vd08,NARCOTICS,8,32,0.8161987160022799
demo_hd01_vd46,CRIMINAL TRESPASS,8,33,0.8161959773032388
demo_hd01_vd51,OTHER OFFENSE,8,52,0.8161613387111091
demo_hd01_vd42,OTHER OFFENSE,8,30,0.8161599755517013
demo_hd01_vd52,OTHER OFFENSE,8,52,0.8161590426751452
demo_hd01_vd50,ASSAULT,8,61,0.8161476903314445
demo_hd01_vd51,NARCOTICS,8,43,0.8161311623233741
demo_hd01_vd14,NARCOTICS,8,44,-0.8161311229003517
demo_hd01_vd50,SEX OFFENSE,8,20,-0.8161123084287777
demo_hd01_vd39,BURGLARY,8,70,0.8160992481457254
demo_hd01_vd28,BURGLARY,8,14,-0.816083190521474
demo_hd01_vd37,TOTAL,8,55,0.8160566761644966
demo_hd01_vd47,INTIMIDATION,8,43,0.8160479697698613
demo_hd01_vd52,CRIMINAL TRESPASS,8,71,0.8160391507059754
demo_hd01_vd49,TOTAL,8,56,0.8160360893547797
demo_hd01_vd57,TOTAL,8,18,0.8160353780095839
demo_hd01_vd35,TOTAL,8,47,0.8160218902904861
demo_hd01_vd51,ASSAULT,8,68,0.8160130509635446
demo_hd01_vd38,TOTAL,8,35,0.8160040060116542
demo_hd01_vd53,ASSAULT,8,20,0.8160034584823525
demo_hd01_vd52,WEAPONS VIOLATION,8,24,0.8159730344677324
demo_hd01_vd52,OTHER OFFENSE,8,36,0.8159521729802155
demo_hd01_vd14,CRIMINAL DAMAGE,8,2,-0.8159461182803887
demo_hd01_vd35,OTHER OFFENSE,8,18,0.8159344388379257
demo_hd01_vd39,PROSTITUTION,8,69,0.815922879742736
traffic_bus,BATTERY,7,8,0.8159065201217658
demo_hd01_vd28,BATTERY,8,31,-0.8158905680099741
demo_hd01_vd51,BATTERY,8,19,0.8158736775951717
demo_hd01_vd37,ROBBERY,8,69,0.8158706165018933
demo_hd01_vd39,BATTERY,8,36,0.8158612481571685
demo_hd01_vd39,OTHER OFFENSE,8,3,0.8158516753744831
demo_hd01_vd39,ROBBERY,8,20,0.8158460710994467
demo_hd01_vd39,CRIMINAL DAMAGE,8,24,0.8158317789123087
demo_hd01_vd37,THEFT,8,7,0.8158172778469162
demo_hd01_vd28,BURGLARY,8,46,-0.8158167461269763
demo_hd01_vd46,INTIMIDATION,8,43,0.8158104439219122
demo_hd01_vd49,PROSTITUTION,8,73,0.815800047256063
demo_hd01_vd46,GAMBLING,8,59,0.8157619343997259
demo_hd01_vd38,ROBBERY,8,22,0.81574033531005
demo_hd01_vd51,TOTAL,8,1,0.8157372866857693
demo_hd01_vd26,TOTAL,8,30,-0.8157166739294708
demo_hd01_vd39,BATTERY,8,19,0.8157146348427307
demo_hd01_vd52,BURGLARY,8,45,0.8157028609167009
demo_hd01_vd53,SEX OFFENSE,8,45,0.8156953036708625
demo_hd01_vd28,PUBLIC PEACE VIOLATION,8,58,-0.8156907394627689
demo_hd01_vd09,PUBLIC PEACE VIOLATION,8,8,0.8156605871582242
demo_hd01_vd28,TOTAL,8,75,-0.815650111637864
demo_hd01_vd14,BATTERY,8,31,-0.815646192909227
demo_hd01_vd14,BURGLARY,8,23,-0.8156408140694671
demo_hd01_vd52,ROBBERY,8,1,0.8156287867730005
demo_hd01_vd56,TOTAL,8,65,0.8156272233181387
demo_hd01_vd51,BATTERY,8,8,0.8156101837469598
demo_hd01_vd48,NARCOTICS,8,55,0.8156029304659195
demo_hd01_vd09,PUBLIC PEACE VIOLATION,8,72,0.8155976949412485
demo_hd01_vd53,CRIMINAL TRESPASS,8,61,0.8155923181864818
demo_hd01_vd25,TOTAL,8,18,0.8155892281734064
demo_hd01_vd46,TOTAL,8,12,0.8155278034986125
demo_hd01_vd37,TOTAL,8,14,0.8155261036691172
demo_hd01_vd38,BATTERY,8,73,0.8155201028739257
demo_hd01_vd51,NARCOTICS,8,33,0.8154925918189586
demo_hd01_vd38,TOTAL,8,27,0.8154851980825086
demo_hd01_vd51,BURGLARY,8,70,0.8154468579735717
demo_hd01_vd48,TOTAL,8,18,0.8154402459811572
demo_hd01_vd32,GAMBLING,8,33,0.815400917062546
demo_hd01_vd56,PROSTITUTION,8,24,0.8153872629596117
demo_hd01_vd52,PROSTITUTION,8,22,0.8153717405829377
demo_hd01_vd38,BATTERY,8,56,0.8153630774601826
demo_hd01_vd28,LIQUOR LAW VIOLATION,8,22,-0.8153506322499844
demo_hd01_vd51,TOTAL,8,52,0.8153416176541884
traffic_bus,BURGLARY,7,8,0.8153372049464856
demo_hd01_vd36,BURGLARY,8,52,0.815308578003141
demo_hd01_vd52,CRIMINAL TRESPASS,8,61,0.8152770133786478
demo_hd01_vd02,TOTAL,8,18,0.8152707445910878
demo_hd01_vd35,NARCOTICS,8,59,0.8152585121685001
demo_hd01_vd20,THEFT,8,59,0.8152567893056639
demo_hd01_vd28,OTHER OFFENSE,8,21,-0.8152522920522883
demo_hd01_vd16,BATTERY,8,18,0.8152411814043833
traffic_bus,BATTERY,7,37,0.8152131543384302
demo_hd01_vd28,MOTOR VEHICLE THEFT,8,2,-0.8151888740731805
demo_hd01_vd39,OTHER OFFENSE,8,64,0.8151808378769301
demo_hd01_vd56,PROSTITUTION,8,46,0.8151698061825201
demo_hd01_vd39,TOTAL,8,70,0.8151100596743507
demo_hd01_vd52,CRIMINAL DAMAGE,8,3,0.8151100516897098
traffic_bus,BATTERY,7,12,0.8150849875862634
demo_hd01_vd33,ROBBERY,8,71,0.8150736984620275
demo_hd01_vd08,BURGLARY,8,14,0.8150613120717656
demo_hd01_vd21,TOTAL,8,11,0.8150610520751045
demo_hd01_vd50,ROBBERY,8,71,0.8150495548923689
demo_hd01_vd14,THEFT,8,1,-0.8150469384651825
demo_hd01_vd42,OTHER OFFENSE,8,70,0.8150153656605154
demo_hd01_vd03,ASSAULT,608,0,0.815013065169894
demo_hd01_vd36,THEFT,8,7,0.8150046006336156
demo_hd01_vd55,GAMBLING,8,33,0.815004568820599
demo_hd01_vd15,NARCOTICS,8,6,-0.8150037104739002
demo_hd01_vd28,BATTERY,8,45,-0.8149921474428832
demo_hd01_vd26,INTERFERENCE WITH PUBLIC OFFICER,8,46,0.8149848277187776
demo_hd01_vd26,BATTERY,8,39,-0.8149777547960216
demo_hd01_vd55,CRIMINAL DAMAGE,8,64,0.8149456865258786
demo_hd01_vd51,TOTAL,8,36,0.8148798460194113
demo_hd01_vd09,ASSAULT,608,0,0.8148644338694861
demo_hd01_vd56,OTHER OFFENSE,8,74,0.8148435671586595
demo_hd01_vd50,WEAPONS VIOLATION,8,23,0.8148071016495243
demo_hd01_vd13,ASSAULT,8,63,-0.8147995392153348
demo_hd01_vd49,OTHER OFFENSE,8,28,0.8147852463242301
demo_hd01_vd55,INTIMIDATION,8,76,0.8147651254825039
demo_hd01_vd28,TOTAL,8,49,-0.8147503444534491
demo_hd01_vd53,OTHER OFFENSE,8,74,0.8147429680164945
demo_hd01_vd38,ASSAULT,8,20,0.8147199329174123
demo_hd01_vd21,CRIMINAL DAMAGE,8,57,0.8146993764710179
demo_hd01_vd08,TOTAL,8,12,0.8146992779718465
demo_hd01_vd37,OTHER OFFENSE,8,52,0.8146810425318833
demo_hd01_vd28,BATTERY,8,23,-0.8146803692349158
demo_hd01_vd38,BATTERY,8,41,0.8146737928782705
demo_hd01_vd42,INTERFERENCE WITH PUBLIC OFFICER,8,69,-0.8146621117930508
demo_hd01_vd21,CRIMINAL DAMAGE,8,12,0.8146158381330701
demo_hd01_vd56,TOTAL,8,36,0.8145944005784244
demo_hd01_vd38,CRIMINAL TRESPASS,8,8,0.8145918357222577
demo_hd01_vd14,ASSAULT,8,67,-0.8145770002247854
traffic_bus,TOTAL,7,30,0.8145759263477121
demo_hd01_vd33,SEX OFFENSE,8,61,0.8145506781185917
demo_hd01_vd08,THEFT,8,29,0.8145460846973112
demo_hd01_vd58,OFFENSE INVOLVING CHILDREN,8,6,0.8145442624738416
demo_hd01_vd52,ROBBERY,8,75,0.8145334910298567
demo_hd01_vd08,PROSTITUTION,8,66,0.81448706573418
demo_hd01_vd53,ROBBERY,8,66,0.8144522969359913
demo_hd01_vd52,PROSTITUTION,8,16,0.8144415258376161
demo_hd01_vd53,TOTAL,8,19,0.8144186587721438
demo_hd01_vd23,DECEPTIVE PRACTICE,8,13,-0.8143872696492103
demo_hd01_vd14,BATTERY,8,64,-0.8143863190639548
demo_hd01_vd50,ROBBERY,8,1,0.8143706114908386
demo_hd01_vd51,TOTAL,8,46,0.8143365240089238
demo_hd01_vd38,TOTAL,8,4,0.8143305630214587
demo_hd01_vd36,TOTAL,8,23,0.8143057921099789
demo_hd01_vd37,BURGLARY,8,75,0.8143029838643983
demo_hd01_vd56,BATTERY,8,71,0.8142898236574119
demo_hd01_vd10,CRIMINAL DAMAGE,8,12,0.8142887913231266
demo_hd01_vd52,PROSTITUTION,8,46,0.8142800470044137
demo_hd01_vd42,CRIMINAL TRESPASS,8,75,0.8142794515188422
demo_hd01_vd11,BURGLARY,8,18,0.8142762642008259
demo_hd01_vd56,CRIMINAL DAMAGE,8,12,0.8142682517351663
demo_hd01_vd59,SEX OFFENSE,8,3,0.8142560092567471
demo_hd01_vd50,PROSTITUTION,8,32,0.8142327703910042
demo_hd01_vd39,BATTERY,8,11,0.814227566543518
demo_hd01_vd08,THEFT,8,68,0.814213469228431
demo_hd01_vd39,ROBBERY,8,1,0.8142017700614631
demo_hd01_vd24,MOTOR VEHICLE THEFT,8,32,-0.8141794802904528
demo_hd01_vd37,CRIMINAL TRESPASS,8,75,0.8141730380438702
demo_hd01_vd38,PROSTITUTION,8,24,0.8141623596960031
traffic_bus,DECEPTIVE PRACTICE,7,21,0.8141265982024639
demo_hd01_vd39,LIQUOR LAW VIOLATION,8,73,0.8140968508159322
demo_hd01_vd45,PROSTITUTION,8,75,0.8140914026023077
demo_hd01_vd38,BATTERY,8,36,0.8140825732510855
demo_hd01_vd31,TOTAL,8,12,0.8140741600286596
demo_hd01_vd26,PUBLIC PEACE VIOLATION,8,7,-0.8140568610933976
demo_hd01_vd28,GAMBLING,8,40,-0.8140559247266859
demo_hd01_vd37,PROSTITUTION,8,69,0.8140540041524826
demo_hd01_vd59,BURGLARY,8,42,0.8140533700420517
demo_hd01_vd49,OTHER OFFENSE,8,5,0.8140469737587394
demo_hd01_vd26,DECEPTIVE PRACTICE,8,38,0.8140264370864678
demo_hd01_vd50,OTHER OFFENSE,8,7,0.8140223108066519
traffic_bus,ASSAULT,7,39,0.8140152737848828
demo_hd01_vd36,BATTERY,8,27,0.8140048693255735
demo_hd01_vd39,TOTAL,8,39,0.8140017580675161
demo_hd01_vd50,PROSTITUTION,8,75,0.8139991205990411
demo_hd01_vd49,CRIMINAL TRESPASS,8,56,0.8139950482980606
demo_hd01_vd28,MOTOR VEHICLE THEFT,8,43,-0.813985700434709
demo_hd01_vd56,TOTAL,8,15,0.81394790245487
demo_hd01_vd49,BATTERY,8,56,0.8139476064256191
demo_hd01_vd38,THEFT,8,22,0.8139316478367123
demo_hd01_vd28,DECEPTIVE PRACTICE,8,46,0.8139069994911659
demo_hd01_vd28,BATTERY,8,49,-0.8138827046397893
traffic_bus,THEFT,7,7,0.8138748473109206
demo_hd01_vd36,OTHER OFFENSE,8,18,0.8138612750425717
demo_hd01_vd14,BATTERY,8,73,-0.8138380385104418
demo_hd01_vd54,INTIMIDATION,8,43,0.8138302334012347
demo_hd01_vd39,TOTAL,8,40,0.8138274790548785
demo_hd01_vd31,CRIMINAL DAMAGE,8,55,0.8137564490761549
demo_hd01_vd45,CRIMINAL DAMAGE,8,18,0.813731064264562
demo_hd01_vd26,BATTERY,8,26,-0.8137025691991493
demo_hd01_vd02,THEFT,8,12,0.813701524878179
demo_hd01_vd50,CRIMINAL DAMAGE,8,25,0.8136832293919066
demo_hd01_vd53,CRIMINAL TRESPASS,8,42,0.8136830602498415
demo_hd01_vd42,CRIMINAL DAMAGE,8,55,0.8136806676387318
demo_hd01_vd35,THEFT,8,17,0.8136457508802702
demo_hd01_vd59,PROSTITUTION,8,77,0.813629898638255
demo_hd01_vd49,CRIMINAL DAMAGE,8,75,0.8135931205242629
demo_hd01_vd36,NARCOTICS,8,64,0.8135923915188848
demo_hd01_vd50,CRIMINAL DAMAGE,8,72,0.8135899153180028
demo_hd01_vd51,CRIMINAL DAMAGE,8,70,0.8135794207092784
demo_hd01_vd21,ROBBERY,8,71,0.8135508829912256
demo_hd01_vd01,CRIMINAL DAMAGE,8,56,0.8135369049031005
demo_hd01_vd08,THEFT,8,66,0.8135188420236825
demo_hd01_vd52,NARCOTICS,8,5,0.8134951131656314
demo_hd01_vd38,TOTAL,8,66,0.8134900970719661
demo_hd01_vd29,OTHER NARCOTIC VIOLATION,8,17,0.8134788758806594
demo_hd01_vd39,BATTERY,8,38,0.8134541354372373
demo_hd01_vd28,TOTAL,8,68,-0.8134434694915658
traffic_bus,THEFT,7,16,0.8133774490019515
demo_hd01_vd39,TOTAL,8,61,0.813369286874175
demo_hd01_vd37,TOTAL,8,35,0.8133451014164036
